timestamp_ms,emg_raw,lead_off
2687,64,0
2688,62,0
2689,61,0
2690,61,0
2691,61,0
2692,60,0
2693,60,0
2695,59,0
2696,59,0
2696,59,0
2697,52,0
2698,55,0
2699,56,0
2700,57,0
2701,57,0
2702,57,0
2703,59,0
2704,61,0
2705,63,0
2706,63,0
2706,66,0
2707,65,0
2708,62,0
2709,60,0
2710,61,0
2711,61,0
2712,61,0
2713,60,0
2714,60,0
2715,59,0
2716,58,0
2717,52,0
2717,52,0
2718,56,0
2719,56,0
2720,58,0
2721,59,0
2722,59,0
2723,60,0
2724,61,0
2725,63,0
2726,63,0
2727,67,0
2727,63,0
2728,60,0
2729,60,0
2730,60,0
2731,60,0
2732,61,0
2733,60,0
2734,60,0
2735,60,0
2737,56,0
2738,52,0
2739,53,0
2739,55,0
2740,57,0
2741,59,0
2742,59,0
2743,60,0
2744,61,0
2745,62,0
2746,63,0
2747,68,0
2748,65,0
2749,62,0
2749,60,0
2750,61,0
2751,61,0
2752,60,0
2753,60,0
2754,59,0
2755,59,0
2756,58,0
2757,52,0
2758,55,0
2759,55,0
2760,56,0
2760,57,0
2761,58,0
2762,59,0
2763,61,0
2764,63,0
2765,63,0
2766,65,0
2767,65,0
2768,62,0
2769,60,0
2770,61,0
2770,61,0
2771,61,0
2772,61,0
2773,60,0
2774,58,0
2775,58,0
2776,53,0
2777,53,0
2778,55,0
2780,57,0
2781,59,0
2782,59,0
2782,58,0
2783,59,0
2784,62,0
2785,63,0
2786,65,0
2787,68,0
2788,64,0
2789,61,0
2790,61,0
2791,61,0
2792,60,0
2792,62,0
2793,60,0
2794,61,0
2795,61,0
2796,59,0
2797,53,0
2798,57,0
2799,58,0
2800,60,0
2801,61,0
2802,62,0
2803,63,0
2803,64,0
2804,61,0
2805,57,0
2806,58,0
2807,57,0
2808,60,0
2809,63,0
2810,66,0
2811,65,0
2812,65,0
2813,64,0
2813,64,0
2814,63,0
2815,62,0
2816,56,0
2817,57,0
2818,59,0
2819,60,0
2820,60,0
2821,61,0
2823,62,0
2824,65,0
2825,66,0
2825,67,0
2826,68,0
2827,70,0
2828,67,0
2829,65,0
2830,65,0
2831,66,0
2832,65,0
2833,64,0
2834,63,0
2835,62,0
2835,61,0
2836,56,0
2837,55,0
2838,56,0
2839,59,0
2840,61,0
2841,62,0
2842,63,0
2843,65,0
2844,66,0
2845,66,0
2846,67,0
2846,72,0
2847,68,0
2848,65,0
2849,64,0
2850,65,0
2851,65,0
2852,66,0
2853,64,0
2854,64,0
2855,63,0
2856,62,0
2856,56,0
2857,58,0
2858,60,0
2859,60,0
2860,62,0
2861,63,0
2862,64,0
2863,65,0
2865,67,0
2866,67,0
2867,71,0
2868,69,0
2868,67,0
2869,65,0
2870,66,0
2871,65,0
2872,65,0
2873,65,0
2874,64,0
2875,64,0
2876,63,0
2877,55,0
2878,57,0
2878,59,0
2879,62,0
2880,62,0
2881,62,0
2882,63,0
2883,66,0
2884,66,0
2885,67,0
2886,68,0
2887,72,0
2888,67,0
2889,66,0
2889,66,0
2890,66,0
2891,65,0
2892,64,0
2893,64,0
2894,64,0
2895,63,0
2896,59,0
2897,57,0
2898,58,0
2899,60,0
2899,62,0
2900,62,0
2901,63,0
2902,64,0
2903,67,0
2904,68,0
2905,69,0
2906,72,0
2908,68,0
2909,66,0
2910,66,0
2911,66,0
2911,66,0
2912,66,0
2913,65,0
2914,64,0
2915,64,0
2916,63,0
2917,57,0
2918,59,0
2919,61,0
2920,61,0
2921,62,0
2921,63,0
2922,64,0
2923,65,0
2924,68,0
2925,68,0
2926,71,0
2927,70,0
2928,68,0
2929,66,0
2930,67,0
2931,66,0
2932,65,0
2932,65,0
2933,64,0
2934,64,0
2935,64,0
2936,55,0
2937,58,0
2938,59,0
2939,61,0
2940,63,0
2941,63,0
2942,64,0
2942,65,0
2943,66,0
2944,69,0
2945,69,0
2946,71,0
2947,68,0
2948,66,0
2949,67,0
2951,65,0
2952,66,0
2953,68,0
2954,65,0
2954,65,0
2955,64,0
2956,60,0
2957,56,0
2958,59,0
2959,61,0
2960,62,0
2961,62,0
2962,64,0
2963,64,0
2964,66,0
2964,68,0
2965,68,0
2966,73,0
2967,71,0
2968,67,0
2969,66,0
2970,66,0
2971,66,0
2972,66,0
2973,65,0
2974,64,0
2975,64,0
2975,63,0
2976,56,0
2977,58,0
2978,60,0
2979,61,0
2980,62,0
2981,64,0
2982,64,0
2983,65,0
2984,67,0
2985,68,0
2985,71,0
2986,70,0
2987,68,0
2988,65,0
